Estado;Bacia;Nome Poço ANP;Nome Poço Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia) Assoc;Gás Natural (Mm³/dia) N Assoc;Gás Natural (Mm³/dia) Total;Volume Gás Royalties (m³/mês);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados|Lev|Cort;Fração de Destilados|Lev|Vol;Fração de Destilados|Méd|Corte;Fração de Destilados|Méd|Vol;Fração de Destilados|Pes|Corte;Fração de Destilados|Pes|Vol;% em Volumes Metano;% em Volumes Etano;% em Volumes Propano;% em Volumes Iso-Butano;% em Volumes Butano;% em Volumes Iso-Pentano;% em Volumes n-Pentano;% em Volumes Hexanos;% em Volumes Heptanos;% em Volumes Octanos;% em Volumes Nonanos;% em Volumes Decanos;% em Volumes Undecanos;% em Volumes Oxigênio;% em Volumes Nitrogênio;% em Volumes Gás Carbônico;Densidade GLP Gás;Densidade GLP Líquido;PCS GP(kJ/m³);Data de atualização
Bahia;Camamu;7-MNT-2-BAS;7MNT2BAS;MANATI;Petrobras;4.80E+14;2023/07;0;428391;428391;0;3256648;3256648;10078146;149531;PLATAFORMA DE MANATI 1;UEP;623;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;88684;3732;0.712;0.154;0.212;0.076;0.08;0.089;0.043;0.013;0;0;0;0.012;5759;0.434;203613;53235502;364154805;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-105-RJS;7LL105RJS;SUL DE TUPI;Petrobras;4.86E+14;2023/07;16357621;0;16357621;619274;0;619274;864092;32748;Petrobras 66 (P-66);UEP;684;2023/02;Área de Sul de Tupi;30.2;< 270ºC;0.348;270ºC a 458ºC;0.2529;> 458ºC;0.3991;71809;11429;6953;1006;1746;0.293;0.325;0.126;0.055;0.03;0.015;0.003;0;0.06;0.879;5271;200144;52822646;387980539;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-95D-RJS;7LL95DRJS;SUL DE TUPI;Petrobras;4.86E+14;2023/07;13007368;0;13007368;497652;0;497652;694389;859758;FPSO CIDADE DE ANGRA DOS REIS;UEP;685;2023/02;Área de Sul de Tupi;30.2;< 270ºC;0.348;270ºC a 458ºC;0.2529;> 458ºC;0.3991;71809;11429;6953;1006;1746;0.293;0.325;0.126;0.055;0.03;0.015;0.003;0;0.06;0.879;5271;200144;52822646;387980539;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-79D-RJS;7LL79DRJS;SUL DE TUPI;Petrobras;4.86E+14;2023/07;6305386;0;6305386;242574;0;242574;338471;5704841;FPSO CIDADE DE ANGRA DOS REIS;UEP;685;2023/02;Área de Sul de Tupi;30.2;< 270ºC;0.348;270ºC a 458ºC;0.2529;> 458ºC;0.3991;71809;11429;6953;1006;1746;0.293;0.325;0.126;0.055;0.03;0.015;0.003;0;0.06;0.879;5271;200144;52822646;387980539;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-69-RJS;7LL69RJS;SUL DE TUPI;Petrobras;4.86E+14;2023/07;13526238;0;13526238;461746;0;461746;644289;1484998;Petrobras 66 (P-66);UEP;683;2023/02;Área de Sul de Tupi;30.2;< 270ºC;0.348;270ºC a 458ºC;0.2529;> 458ºC;0.3991;71809;11429;6953;1006;1746;0.293;0.325;0.126;0.055;0.03;0.015;0.003;0;0.06;0.879;5271;200144;52822646;387980539;04/09/2023 02:36
Rio de Janeiro;Santos;7-SLL-2-RJS;7SLL2RJS;SUL DE TUPI;Petrobras;4.86E+16;2023/07;17581419;0;17581419;634041;0;634041;884698;17603;Petrobras 69;UEP;684;2023/02;Área de Sul de Tupi;30.2;< 270ºC;0.348;270ºC a 458ºC;0.2529;> 458ºC;0.3991;71809;11429;6953;1006;1746;0.293;0.325;0.126;0.055;0.03;0.015;0.003;0;0.06;0.879;5271;200144;52822646;387980539;04/09/2023 02:36
Rio de Janeiro;Santos;3-BRSA-854-RJS;3RJS678;SUL DE TUPI;Petrobras;4.86E+14;2023/07;14711028;0;14711028;525645;0;525645;733449;14728;Petrobras 69;UEP;680;2023/02;Área de Sul de Tupi;30.2;< 270ºC;0.348;270ºC a 458ºC;0.2529;> 458ºC;0.3991;71809;11429;6953;1006;1746;0.293;0.325;0.126;0.055;0.03;0.015;0.003;0;0.06;0.879;5271;200144;52822646;387980539;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-114D-RJS;7LL114DRJS;TUPI;Petrobras;4.86E+14;2023/07;30662992;0;30662992;1684796;0;1684796;2753038;8648617;FPSO CIDADE DE MANGARATIBA;UEP;743;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-11-RJS;7LL11RJS;TUPI;Petrobras;4.86E+14;2023/07;59709195;0;59709195;4293243;0;4293243;7015369;106677107;FPSO CIDADE DE PARATY;UEP;685;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-97-RJS;7LL97RJS;TUPI;Petrobras;4.86E+14;2023/07;70776535;0;70776535;2992792;0;2992792;4890368;65261316;Petrobras 66 (P-66);UEP;685;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-106DA-RJS;7LL106DARJS;TUPI;Petrobras;4.86E+14;2023/07;84164991;0;84164991;4570308;0;4570308;7468107;93794913;FPSO CIDADE DE SAQUAREMA;UEP;496;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-61-RJS;7LL61RJS;TUPI;Petrobras;4.86E+14;2023/07;221513135;0;221513135;7776083;0;7776083;12706.5;2774056;FPSO CIDADE DE MARICÁ;UEP;685;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-36A-RJS;7LL36ARJS;TUPI;Petrobras;4.86E+14;2023/07;160708332;0;160708332;11763352;0;11763352;19221893;160621;FPSO CIDADE DE ITAGUAÍ;UEP;620;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-60D-RJS;7LL60DRJS;TUPI;Petrobras;4.86E+14;2023/07;118934523;0;118934523;8422088;0;8422088;13762104;6561851;Petrobras 66 (P-66);UEP;684;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-66-RJS;7LL66RJS;TUPI;Petrobras;4.86E+14;2023/07;226706974;0;226706974;7693223;0;7693223;12571103;3686176;FPSO CIDADE DE MARICÁ;UEP;685;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;9-LL-12D-RJS;9LL12DRJS;TUPI;Petrobras;4.86E+14;2023/07;245327897;0;245327897;10881129;0;10881129;17780297;5126595;FPSO CIDADE DE MARICÁ;UEP;685;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-28D-RJS;7LL28DRJS;TUPI;Petrobras;4.86E+14;2023/07;185119998;0;185119998;6756141;0;6756141;11039864;26960932;FPSO CIDADE DE PARATY;UEP;685;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-69-RJS;7LL69RJS;TUPI;Petrobras;4.86E+14;2023/07;169365793;0;169365793;578165;0;578165;9447499;1859406;Petrobras 66 (P-66);UEP;683;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;9-LL-2-RJS;9RJS681;TUPI;Petrobras;4.86E+14;2023/07;262079333;0;262079333;19525555;0;19525555;31905713;262344;FPSO CIDADE DE MANGARATIBA;UEP;742;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-91-RJS;7LL91RJS;TUPI;Petrobras;4.86E+14;2023/07;140167184;0;140167184;5104039;0;5104039;8340249;281031;FPSO CIDADE DE SAQUAREMA;UEP;482;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-102D-RJS;7LL102DRJS;TUPI;Petrobras;4.86E+14;2023/07;109155873;0;109155873;13127662;0;13127662;21451241;3690083;Petrobras 66 (P-66);UEP;607;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;7-SLL-8D-RJS;7SLL8DRJS;TUPI;Petrobras;4.86E+16;2023/07;124921367;0;124921367;677.56;0;677.56;11071662;2133997;Petrobras 69;UEP;679;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-51-RJS;7LL51RJS;TUPI;Petrobras;4.86E+14;2023/07;13374906;0;13374906;8566593;0;8566593;13998232;44434973;FPSO CIDADE DE ITAGUAÍ;UEP;600;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;9-LL-19-RJS;9LL19RJS;TUPI;Petrobras;4.86E+14;2023/07;134078378;0;134078378;587366;0;587366;9597848;2113202;Petrobras 67 (P-67);UEP;683;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-15D-RJS;7LL15DRJS;TUPI;Petrobras;4.86E+14;2023/07;224392671;0;224392671;8351772;0;8351772;13647204;2862007;FPSO CIDADE DE PARATY;UEP;685;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-46-RJS;7LL46RJS;TUPI;Petrobras;4.86E+14;2023/07;54735536;0;54735536;5374777;0;5374777;8782648;4607527;FPSO CIDADE DE SAQUAREMA;UEP;484;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;8-LL-87D-RJS;8LL87DRJS;TUPI;Petrobras;4.86E+14;2023/07;226762996;0;226762996;8309742;0;8309742;13578525;11183126;FPSO CIDADE DE MARICÁ;UEP;683;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-73D-RJS;7LL73DRJS;TUPI;Petrobras;4.86E+14;2023/07;13769336;0;13769336;1308914;0;1308914;2138829;77784173;FPSO CIDADE DE ITAGUAÍ;UEP;487;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-105-RJS;7LL105RJS;TUPI;Petrobras;4.86E+14;2023/07;204818327;0;204818327;7754095;0;7754095;12670.57;410047;Petrobras 66 (P-66);UEP;684;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-110D-RJS;7LL110DRJS;TUPI;Petrobras;4.86E+14;2023/07;138817306;0;138817306;8216569;0;8216569;13426276;0;Petrobras 67 (P-67);UEP;682;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;7-SLL-3-RJS;7SLL3RJS;TUPI;Petrobras;4.86E+16;2023/07;10656.76;0;10656.76;11445452;0;11445452;18702428;93814;Petrobras 69;UEP;667;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;7-TUP-121DA-RJS;7-TUP-121DA-RJS;TUPI;Petrobras;4.86E+14;2023/07;258857058;0;258857058;12642663;0;12642663;20658729;258643;FPSO CIDADE DE ITAGUAÍ;UEP;620;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Espírito Santo;Campos;7-ARGO-5H-ESS;7ARGO5HESS;ARGONAUTA;Shell Brasil;4.80E+14;2023/07;12647868;0;12647868;120689;0;120689;374135;39757457;FPSO ESPIRITO SANTO;UEP;744;2021/02;Ostra;18.1;< 290ºC;0.1555;290ºC a 380ºC;0.1662;> 380ºC;0.6783;8488279;424286;132877;0.80747;0.439;0.51918;0.12797;0.53123;0.61172;0.26449;0.06361;0;0;0;0.16659;601432;212516;54294167;365395523;04/09/2023 02:36
Espírito Santo;Campos;7-ARGO-19H-ESS;7-ARGO-19H-ESS;ARGONAUTA;Shell Brasil;4.80E+14;2023/07;19434074;0;19434074;205389;0;205389;636707;83589093;FPSO ESPIRITO SANTO;UEP;744;2021/02;Ostra;18.1;< 290ºC;0.1555;290ºC a 380ºC;0.1662;> 380ºC;0.6783;8488279;424286;132877;0.80747;0.439;0.51918;0.12797;0.53123;0.61172;0.26449;0.06361;0;0;0;0.16659;601432;212516;54294167;365395523;04/09/2023 02:36
Espírito Santo;Campos;7-ARGO-14H-ESS;7ARGO14HESS;ARGONAUTA;Shell Brasil;4.80E+14;2023/07;12486273;0;12486273;152279;0;152279;472065;70018843;FPSO ESPIRITO SANTO;UEP;744;2021/02;Ostra;18.1;< 290ºC;0.1555;290ºC a 380ºC;0.1662;> 380ºC;0.6783;8488279;424286;132877;0.80747;0.439;0.51918;0.12797;0.53123;0.61172;0.26449;0.06361;0;0;0;0.16659;601432;212516;54294167;365395523;04/09/2023 02:36
Espírito Santo;Campos;7-ARGO-13H-ESS;7ARGO13HESS;ARGONAUTA;Shell Brasil;4.80E+14;2023/07;32849044;0;32849044;310628;0;310628;962948;120932217;FPSO ESPIRITO SANTO;UEP;744;2021/02;Ostra;18.1;< 290ºC;0.1555;290ºC a 380ºC;0.1662;> 380ºC;0.6783;8488279;424286;132877;0.80747;0.439;0.51918;0.12797;0.53123;0.61172;0.26449;0.06361;0;0;0;0.16659;601432;212516;54294167;365395523;04/09/2023 02:36
Espírito Santo;Campos;7-ARGO-10H-ESS;7ARGO10HESS;ARGONAUTA;Shell Brasil;4.80E+14;2023/07;20359305;0;20359305;223616;0;223616;693.21;109430104;FPSO ESPIRITO SANTO;UEP;744;2021/02;Ostra;18.1;< 290ºC;0.1555;290ºC a 380ºC;0.1662;> 380ºC;0.6783;8488279;424286;132877;0.80747;0.439;0.51918;0.12797;0.53123;0.61172;0.26449;0.06361;0;0;0;0.16659;601432;212516;54294167;365395523;04/09/2023 02:36
Espírito Santo;Campos;7-ARGO-9H-ESS;7ARGO9HESS;ARGONAUTA;Shell Brasil;4.80E+14;2023/07;0;0;0;0;0;0;0;0;FPSO ESPIRITO SANTO;UEP;0;2021/02;Ostra;18.1;< 290ºC;0.1555;290ºC a 380ºC;0.1662;> 380ºC;0.6783;8488279;424286;132877;0.80747;0.439;0.51918;0.12797;0.53123;0.61172;0.26449;0.06361;0;0;0;0.16659;601432;212516;54294167;365395523;04/09/2023 02:36
Espírito Santo;Campos;7-ARGO-8H-ESS;7ARGO8HESS;ARGONAUTA;Shell Brasil;4.80E+14;2023/07;5029496;0;5029496;511919;0;511919;1586948;79271518;FPSO ESPIRITO SANTO;UEP;744;2021/02;Ostra;18.1;< 290ºC;0.1555;290ºC a 380ºC;0.1662;> 380ºC;0.6783;8488279;424286;132877;0.80747;0.439;0.51918;0.12797;0.53123;0.61172;0.26449;0.06361;0;0;0;0.16659;601432;212516;54294167;365395523;04/09/2023 02:36
Espírito Santo;Campos;7-NAU-4H-ESS;7NAU4HESS;ARGONAUTA;Shell Brasil;4.80E+14;2023/07;14945623;0;14945623;164695;0;164695;510556;8465735;FPSO ESPIRITO SANTO;UEP;744;2021/02;Ostra;18.1;< 290ºC;0.1555;290ºC a 380ºC;0.1662;> 380ºC;0.6783;8488279;424286;132877;0.80747;0.439;0.51918;0.12797;0.53123;0.61172;0.26449;0.06361;0;0;0;0.16659;601432;212516;54294167;365395523;04/09/2023 02:36
Espírito Santo;Campos;7-ARGO-4HC-ESS;7ARGO4HCESS;ARGONAUTA;Shell Brasil;4.80E+14;2023/07;0;0;0;0;0;0;0;0;FPSO ESPIRITO SANTO;UEP;0;2021/02;Ostra;18.1;< 290ºC;0.1555;290ºC a 380ºC;0.1662;> 380ºC;0.6783;8488279;424286;132877;0.80747;0.439;0.51918;0.12797;0.53123;0.61172;0.26449;0.06361;0;0;0;0.16659;601432;212516;54294167;365395523;04/09/2023 02:36
Espírito Santo;Campos;7-NAU-3H-ESS;7NAU3HESS;ARGONAUTA;Shell Brasil;4.80E+14;2023/07;8733389;0;8733389;93985;0;93985;291354;3917296;FPSO ESPIRITO SANTO;UEP;744;2021/02;Ostra;18.1;< 290ºC;0.1555;290ºC a 380ºC;0.1662;> 380ºC;0.6783;8488279;424286;132877;0.80747;0.439;0.51918;0.12797;0.53123;0.61172;0.26449;0.06361;0;0;0;0.16659;601432;212516;54294167;365395523;04/09/2023 02:36
Espírito Santo;Campos;7-NAU-2H-ESS;7NAU2HESS;ARGONAUTA;Shell Brasil;4.80E+14;2023/07;17934121;0;17934121;193274;0;193274;599148;29745477;FPSO ESPIRITO SANTO;UEP;744;2021/02;Ostra;18.1;< 290ºC;0.1555;290ºC a 380ºC;0.1662;> 380ºC;0.6783;8488279;424286;132877;0.80747;0.439;0.51918;0.12797;0.53123;0.61172;0.26449;0.06361;0;0;0;0.16659;601432;212516;54294167;365395523;04/09/2023 02:36
Espírito Santo;Campos;7-ARGO-20H-ESS;7-ARGO-20H-ESS;ARGONAUTA;Shell Brasil;4.80E+14;2023/07;42531005;0;42531005;482284;0;482284;1495081;50158619;FPSO ESPIRITO SANTO;UEP;744;2021/02;Ostra;18.1;< 290ºC;0.1555;290ºC a 380ºC;0.1662;> 380ºC;0.6783;8488279;424286;132877;0.80747;0.439;0.51918;0.12797;0.53123;0.61172;0.26449;0.06361;0;0;0;0.16659;601432;212516;54294167;365395523;04/09/2023 02:36
Espírito Santo;Campos;7-ARGO-17H-ESS;7ARGO17HESS;ARGONAUTA;Shell Brasil;4.80E+14;2023/07;0;0;0;0;0;0;0;0;FPSO ESPIRITO SANTO;UEP;0;2021/02;Ostra;18.1;< 290ºC;0.1555;290ºC a 380ºC;0.1662;> 380ºC;0.6783;8488279;424286;132877;0.80747;0.439;0.51918;0.12797;0.53123;0.61172;0.26449;0.06361;0;0;0;0.16659;601432;212516;54294167;365395523;04/09/2023 02:36
Espírito Santo;Campos;7-ARGO-18H-ESS;7-ARGO-18H-ESS;ARGONAUTA;Shell Brasil;4.80E+14;2023/07;17071999;0;17071999;72596;0;72596;225049;27187694;FPSO ESPIRITO SANTO;UEP;744;2021/02;Ostra;18.1;< 290ºC;0.1555;290ºC a 380ºC;0.1662;> 380ºC;0.6783;8488279;424286;132877;0.80747;0.439;0.51918;0.12797;0.53123;0.61172;0.26449;0.06361;0;0;0;0.16659;601432;212516;54294167;365395523;04/09/2023 02:36
Espírito Santo;Campos;7-ARGO-2H-ESS;7ARGO2HESS;ARGONAUTA;Shell Brasil;4.80E+14;2023/07;3090705;0;3090705;16297;0;16297;50.52;12322474;FPSO ESPIRITO SANTO;UEP;744;2021/02;Ostra;18.1;< 290ºC;0.1555;290ºC a 380ºC;0.1662;> 380ºC;0.6783;8488279;424286;132877;0.80747;0.439;0.51918;0.12797;0.53123;0.61172;0.26449;0.06361;0;0;0;0.16659;601432;212516;54294167;365395523;04/09/2023 02:36
Espírito Santo;Campos;7-ARGO-3H-ESS;7ARGO3HESS;ARGONAUTA;Shell Brasil;4.80E+14;2023/07;0;0;0;0;0;0;0;0;FPSO ESPIRITO SANTO;UEP;0;2021/02;Ostra;18.1;< 290ºC;0.1555;290ºC a 380ºC;0.1662;> 380ºC;0.6783;8488279;424286;132877;0.80747;0.439;0.51918;0.12797;0.53123;0.61172;0.26449;0.06361;0;0;0;0.16659;601432;212516;54294167;365395523;04/09/2023 02:36
Espírito Santo;Campos;7-NAU-1H-ESS;7NAU1HESS;ARGONAUTA;Shell Brasil;4.80E+14;2023/07;2536319;0;2536319;276871;0;276871;858301;662899;FPSO ESPIRITO SANTO;UEP;744;2021/02;Ostra;18.1;< 290ºC;0.1555;290ºC a 380ºC;0.1662;> 380ºC;0.6783;8488279;424286;132877;0.80747;0.439;0.51918;0.12797;0.53123;0.61172;0.26449;0.06361;0;0;0;0.16659;601432;212516;54294167;365395523;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-SER-28D-RNS;7SER28DRNS;MACAU;3R Macau;4.80E+14;2023/07;2292299;0;2292299;0.4741;0;0.4741;14696;5107147;Estação Coletora de Macau;INSTALACAO EMB/DESEMB;701;2021/12;MACAU;30.23;< 270ºC;0.3021;270ºC a 458ºC;0.3833;> 458ºC;0.3146;68813;6736;6896;2801;3739;1325;1068;0.703;0.331;0.118;0.013;0;0;0.604;4358;2495;212184;54265437;367155245;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-SER-31D-RNS;7SER31DRNS;MACAU;3R Macau;4.80E+14;2023/07;702255;0;702255;0.0873;0;0.0873;2705;5317965;Estação Coletora de Macau;INSTALACAO EMB/DESEMB;731;2021/12;MACAU;30.23;< 270ºC;0.3021;270ºC a 458ºC;0.3833;> 458ºC;0.3146;68813;6736;6896;2801;3739;1325;1068;0.703;0.331;0.118;0.013;0;0;0.604;4358;2495;212184;54265437;367155245;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-SER-29D-RNS;7SER29DRNS;MACAU;3R Macau;4.80E+14;2023/07;633278;0;633278;0.5991;0;0.5991;18573;680793;Estação Coletora de Macau;INSTALACAO EMB/DESEMB;690;2021/12;MACAU;30.23;< 270ºC;0.3021;270ºC a 458ºC;0.3833;> 458ºC;0.3146;68813;6736;6896;2801;3739;1325;1068;0.703;0.331;0.118;0.013;0;0;0.604;4358;2495;212184;54265437;367155245;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-SER-2D-RNS;7SER 0002D RNS;MACAU;3R Macau;4.80E+14;2023/07;1768855;0;1768855;29724;0;29724;92143;15298451;Estação Coletora de Macau;INSTALACAO EMB/DESEMB;621;2021/12;MACAU;30.23;< 270ºC;0.3021;270ºC a 458ºC;0.3833;> 458ºC;0.3146;68813;6736;6896;2801;3739;1325;1068;0.703;0.331;0.118;0.013;0;0;0.604;4358;2495;212184;54265437;367155245;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-SER-30D-RNS;7SER30DRNS;MACAU;3R Macau;4.80E+14;2023/07;84459;0;84459;0.6175;0;0.6175;19142;1931578;Estação Coletora de Macau;INSTALACAO EMB/DESEMB;720;2021/12;MACAU;30.23;< 270ºC;0.3021;270ºC a 458ºC;0.3833;> 458ºC;0.3146;68813;6736;6896;2801;3739;1325;1068;0.703;0.331;0.118;0.013;0;0;0.604;4358;2495;212184;54265437;367155245;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-SER-37D-RNS;7SER37DRN;MACAU;3R Macau;4.80E+14;2023/07;1917789;0;1917789;0.2059;0;0.2059;6384;2361028;Estação Coletora de Macau;INSTALACAO EMB/DESEMB;705;2021/12;MACAU;30.23;< 270ºC;0.3021;270ºC a 458ºC;0.3833;> 458ºC;0.3146;68813;6736;6896;2801;3739;1325;1068;0.703;0.331;0.118;0.013;0;0;0.604;4358;2495;212184;54265437;367155245;04/09/2023 02:36
São Paulo;Santos;7-SPH-14D-SPS;7SPH14DSPS;SUDOESTE DE SAPINHOÁ;Petrobras;4.86E+14;2023/07;2901544;0;2901544;349162;0;349162;611167;874517;FPSO CIDADE DE ILHA BELA;UEP;716;2023/02;Sapinhoá;30.1;< 270ºC;0.341;270ºC a 458ºC;0.2791;> 458ºC;0.3799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
São Paulo;Santos;7-SPH-6-SPS;7SPH6SPS;SUDOESTE DE SAPINHOÁ;Petrobras;4.86E+14;2023/07;1717175;0;1717175;54054;0;54054;94615;2654087;FPSO CIDADE DE ILHA BELA;UEP;716;2023/02;Sapinhoá;30.1;< 270ºC;0.341;270ºC a 458ºC;0.2791;> 458ºC;0.3799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
São Paulo;Santos;7-SPH-22-SPS;7SPH22SPS;SUDOESTE DE SAPINHOÁ;Petrobras;4.86E+14;2023/07;4374037;0;4374037;232511;0;232511;406983;0.0552;FPSO CIDADE DE SÃO PAULO;UEP;695;2023/02;Sapinhoá;30.1;< 270ºC;0.341;270ºC a 458ºC;0.2791;> 458ºC;0.3799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
