Estado;Bacia;Nome Poço ANP;Nome Poço Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia) Assoc;Gás Natural (Mm³/dia) N Assoc;Gás Natural (Mm³/dia) Total;Volume Gás Royalties (m³/mês);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados|Lev|Cort;Fração de Destilados|Lev|Vol;Fração de Destilados|Méd|Corte;Fração de Destilados|Méd|Vol;Fração de Destilados|Pes|Corte;Fração de Destilados|Pes|Vol;% em Volumes Metano;% em Volumes Etano;% em Volumes Propano;% em Volumes Iso-Butano;% em Volumes Butano;% em Volumes Iso-Pentano;% em Volumes n-Pentano;% em Volumes Hexanos;% em Volumes Heptanos;% em Volumes Octanos;% em Volumes Nonanos;% em Volumes Decanos;% em Volumes Undecanos;% em Volumes Oxigênio;% em Volumes Nitrogênio;% em Volumes Gás Carbônico;Densidade GLP Gás;Densidade GLP Líquido;PCS GP(kJ/m³);Data de atualização
Rio de Janeiro;Santos;9-LL-20D-RJS;9LL20DRJS;TUPI;Petrobras;4.86E+14;2023/07;238417626;0;238417626;13467657;0;13467657;22006.81;0;FPSO CIDADE DE ITAGUAÍ;UEP;620;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-31D-RJS;7BUZ31DRJS;BÚZIOS;Petrobras;4.86E+16;2023/07;31569816;0;31569816;1786097;0;1786097;1450191;0.0586;Petrobras 76;UEP;522;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;7-SLL-2-RJS;7SLL2RJS;TUPI;Petrobras;4.86E+16;2023/07;220141838;0;220141838;7939009;0;7939009;12972729;220411;Petrobras 69;UEP;684;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-115-RJS;7LL115RJS;TUPI;Petrobras;4.86E+14;2023/07;201278883;0;201278883;8459672;0;8459672;13823518;0;Petrobras 67 (P-67);UEP;684;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-79D-RJS;7LL79DRJS;TUPI;Petrobras;4.86E+14;2023/07;78951497;0;78951497;3037336;0;3037336;4963156;71431911;FPSO CIDADE DE ANGRA DOS REIS;UEP;685;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;3-BRSA-496-RJS;3RJS646;TUPI;Petrobras;4.86E+14;2023/07;56136869;0;56136869;3560819;0;3560819;5818553;63302926;FPSO CIDADE DE ANGRA DOS REIS;UEP;685;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;3-BRSA-839A-RJS;3RJS675A;TUPI;Petrobras;4.86E+14;2023/07;85591103;0;85591103;3774054;0;3774054;6166988;3932722;FPSO CIDADE DE ITAGUAÍ;UEP;606;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;3-BRSA-883-RJS;3RJS680;TUPI;Petrobras;4.86E+14;2023/07;18001487;0;18001487;188353;0;188353;3077.78;1851785;Petrobras 66 (P-66);UEP;116;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-67D-RJS;7LL67DRJS;TUPI;Petrobras;4.86E+14;2023/07;17274539;0;17274539;2066476;0;2066476;3376723;19756;Petrobras 67 (P-67);UEP;129;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-103D-RJS;7LL103DRJS;TUPI;Petrobras;4.86E+14;2023/07;100845579;0;100845579;4951442;0;4951442;8090899;80630568;FPSO CIDADE DE ITAGUAÍ;UEP;510;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-83D-RJS;7LL83DRJS;TUPI;Petrobras;4.86E+14;2023/07;248992113;0;248992113;12222174;0;12222174;19971.63;33953776;FPSO CIDADE DE MANGARATIBA;UEP;744;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-113D-RJS;7LL113DRJS;TUPI;Petrobras;4.86E+14;2023/07;20533159;0;20533159;652327;0;652327;10659343;0;Petrobras 67 (P-67);UEP;685;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;9-ITP-1-RJS;9ITP1RJS;ITAPU;Petrobras;4.86E+16;2023/07;10109228;0;10109228;144382;0;144382;70.94;26332;PETROBRAS 71;UEP;33;2023/02;ITAPU;29.3;< 270ºC;0.3445;270ºC a 458ºC;0.2801;> 458ºC;0.3754;66463;16344;11087;1351;2648;0.343;0.425;0.207;0.133;0.048;0.006;0.001;0;0.007;0.846;0.091;199048;52691151;429510209;04/09/2023 02:36
Rio de Janeiro;Santos;7-ITP-3A-RJS;7-ITP-3A-RJS;ITAPU;Petrobras;4.86E+16;2023/07;209348529;0;209348529;3122404;0;3122404;1534154;308398;PETROBRAS 71;UEP;385;2023/02;ITAPU;29.3;< 270ºC;0.3445;270ºC a 458ºC;0.2801;> 458ºC;0.3754;66463;16344;11087;1351;2648;0.343;0.425;0.207;0.133;0.048;0.006;0.001;0;0.007;0.846;0.091;199048;52691151;429510209;04/09/2023 02:36
Rio de Janeiro;Santos;1-BRSA-1116-RJS;1RJS704;ITAPU;Petrobras;4.86E+16;2023/07;258753769;0;258753769;383427;0;383427;1883.92;163298;PETROBRAS 71;UEP;385;2023/02;ITAPU;29.3;< 270ºC;0.3445;270ºC a 458ºC;0.2801;> 458ºC;0.3754;66463;16344;11087;1351;2648;0.343;0.425;0.207;0.133;0.048;0.006;0.001;0;0.007;0.846;0.091;199048;52691151;429510209;04/09/2023 02:36
Rio de Janeiro;Santos;9-ATP-1-RJS;9ATP1RJS;ATAPU;Petrobras;4.86E+16;2023/07;10047055;0;10047055;3376641;0;3376641;958482;148377;Petrobras 70;UEP;264;2023/02;ATAPU;27.7;< 270ºC;0.303;270ºC a 458ºC;0.266;> 458ºC;0.431;54984;8291;4872;0.692;1357;0.259;0.344;0.185;0.081;0.025;0.004;0.003;0;0;0.541;28362;20092;52915034;285034101;04/09/2023 02:36
Rio de Janeiro;Santos;7-OATP-1-RJS;7OATP1RJS;ATAPU;Petrobras;4.86E+14;2023/07;30546698;0;30546698;1065154;0;1065154;302351;92117;Petrobras 70;UEP;120;2023/02;ATAPU;27.7;< 270ºC;0.303;270ºC a 458ºC;0.266;> 458ºC;0.431;54984;8291;4872;0.692;1357;0.259;0.344;0.185;0.081;0.025;0.004;0.003;0;0;0.541;28362;20092;52915034;285034101;04/09/2023 02:36
Rio de Janeiro;Santos;1-BRSA-1146-RJS;1RJS711;OESTE DE ATAPU;Petrobras;4.86E+16;2023/07;20557956;0;20557956;1157745;0;1157745;328634;20509;Petrobras 70;UEP;264;2023/02;ATAPU;27.7;< 270ºC;0.303;270ºC a 458ºC;0.266;> 458ºC;0.431;54984;8291;4872;0.692;1357;0.259;0.344;0.185;0.081;0.025;0.004;0.003;0;0;0.541;28362;20092;52915034;285034101;04/09/2023 02:36
Rio de Janeiro;Santos;9-BRSA-1284-RJS;9RJS730;OESTE DE ATAPU;Petrobras;4.86E+16;2023/07;32702573;0;32702573;1171422;0;1171422;332516;33155;Petrobras 70;UEP;264;2023/02;ATAPU;27.7;< 270ºC;0.303;270ºC a 458ºC;0.266;> 458ºC;0.431;54984;8291;4872;0.692;1357;0.259;0.344;0.185;0.081;0.025;0.004;0.003;0;0;0.541;28362;20092;52915034;285034101;04/09/2023 02:36
Rio de Janeiro;Santos;1-BRSA-1146-RJS;1RJS711;ATAPU;Petrobras;4.86E+16;2023/07;39103808;0;39103808;2202176;0;2202176;625102;39013;Petrobras 70;UEP;264;2023/02;ATAPU;27.7;< 270ºC;0.303;270ºC a 458ºC;0.266;> 458ºC;0.431;54984;8291;4872;0.692;1357;0.259;0.344;0.185;0.081;0.025;0.004;0.003;0;0;0.541;28362;20092;52915034;285034101;04/09/2023 02:36
Rio de Janeiro;Santos;3-BRSA-1172-RJS;3RJS722;ATAPU;Petrobras;4.86E+16;2023/07;0.0791;0;0.0791;0.0032;0;0.0032;0.009;0;Petrobras 70;UEP;1;2023/02;ATAPU;27.7;< 270ºC;0.303;270ºC a 458ºC;0.266;> 458ºC;0.431;54984;8291;4872;0.692;1357;0.259;0.344;0.185;0.081;0.025;0.004;0.003;0;0;0.541;28362;20092;52915034;285034101;04/09/2023 02:36
Rio de Janeiro;Santos;9-BRSA-1284-RJS;9RJS730;ATAPU;Petrobras;4.86E+16;2023/07;62204397;0;62204397;2228192;0;2228192;632487;63062;Petrobras 70;UEP;264;2023/02;ATAPU;27.7;< 270ºC;0.303;270ºC a 458ºC;0.266;> 458ºC;0.431;54984;8291;4872;0.692;1357;0.259;0.344;0.185;0.081;0.025;0.004;0.003;0;0;0.541;28362;20092;52915034;285034101;04/09/2023 02:36
Rio de Janeiro;Santos;7-ATP-6-RJS;7ATP6RJS;ATAPU;Petrobras;4.86E+16;2023/07;118882414;0;118882414;4072503;0;4072503;1156007;118748;Petrobras 70;UEP;264;2023/02;ATAPU;27.7;< 270ºC;0.303;270ºC a 458ºC;0.266;> 458ºC;0.431;54984;8291;4872;0.692;1357;0.259;0.344;0.185;0.081;0.025;0.004;0.003;0;0;0.541;28362;20092;52915034;285034101;04/09/2023 02:36
Rio de Janeiro;Santos;3-BRSA-1172-RJS;3RJS722;ATAPU_ECO;Petrobras;4.86E+16;2023/07;0.1213;0;0.1213;0.0049;0;0.0049;0.014;0;Petrobras 70;UEP;1;2023/02;ATAPU;27.7;< 270ºC;0.303;270ºC a 458ºC;0.266;> 458ºC;0.431;54984;8291;4872;0.692;1357;0.259;0.344;0.185;0.081;0.025;0.004;0.003;0;0;0.541;28362;20092;52915034;285034101;04/09/2023 02:36
Rio de Janeiro;Santos;9-ATP-1-RJS;9ATP1RJS;ATAPU_ECO;Petrobras;4.86E+16;2023/07;153886134;0;153886134;5171846;0;5171846;1468063;227261;Petrobras 70;UEP;264;2023/02;ATAPU;27.7;< 270ºC;0.303;270ºC a 458ºC;0.266;> 458ºC;0.431;54984;8291;4872;0.692;1357;0.259;0.344;0.185;0.081;0.025;0.004;0.003;0;0;0.541;28362;20092;52915034;285034101;04/09/2023 02:36
Rio de Janeiro;Santos;7-ATP-6-RJS;7ATP6RJS;ATAPU_ECO;Petrobras;4.86E+16;2023/07;182086745;0;182086745;6237667;0;6237667;1770603;181881;Petrobras 70;UEP;264;2023/02;ATAPU;27.7;< 270ºC;0.303;270ºC a 458ºC;0.266;> 458ºC;0.431;54984;8291;4872;0.692;1357;0.259;0.344;0.185;0.081;0.025;0.004;0.003;0;0;0.541;28362;20092;52915034;285034101;04/09/2023 02:36
Rio de Janeiro;Santos;9-BRSA-1284-RJS;9RJS730;ATAPU_ECO;Petrobras;4.86E+16;2023/07;95275623;0;95275623;3412819;0;3412819;968751;96591;Petrobras 70;UEP;264;2023/02;ATAPU;27.7;< 270ºC;0.303;270ºC a 458ºC;0.266;> 458ºC;0.431;54984;8291;4872;0.692;1357;0.259;0.344;0.185;0.081;0.025;0.004;0.003;0;0;0.541;28362;20092;52915034;285034101;04/09/2023 02:36
Rio de Janeiro;Santos;1-BRSA-1146-RJS;1RJS711;ATAPU_ECO;Petrobras;4.86E+16;2023/07;59893511;0;59893511;3372972;0;3372972;957.44;59753;Petrobras 70;UEP;264;2023/02;ATAPU;27.7;< 270ºC;0.303;270ºC a 458ºC;0.266;> 458ºC;0.431;54984;8291;4872;0.692;1357;0.259;0.344;0.185;0.081;0.025;0.004;0.003;0;0;0.541;28362;20092;52915034;285034101;04/09/2023 02:36
Rio de Janeiro;Santos;7-OATP-1-RJS;7OATP1RJS;ATAPU_ECO;Petrobras;4.86E+14;2023/07;46786973;0;46786973;1631447;0;1631447;463097;141093;Petrobras 70;UEP;120;2023/02;ATAPU;27.7;< 270ºC;0.303;270ºC a 458ºC;0.266;> 458ºC;0.431;54984;8291;4872;0.692;1357;0.259;0.344;0.185;0.081;0.025;0.004;0.003;0;0;0.541;28362;20092;52915034;285034101;04/09/2023 02:36
Rio de Janeiro;Santos;1-BRSA-1116-RJS;1RJS704;ITAPU_ECO;Petrobras;4.86E+16;2023/07;241659646;0;241659646;3580966;0;3580966;1759462;152508;PETROBRAS 71;UEP;385;2023/02;ITAPU;29.3;< 270ºC;0.3445;270ºC a 458ºC;0.2801;> 458ºC;0.3754;66463;16344;11087;1351;2648;0.343;0.425;0.207;0.133;0.048;0.006;0.001;0;0.007;0.846;0.091;199048;52691151;429510209;04/09/2023 02:36
Rio de Janeiro;Santos;9-ITP-1-RJS;9ITP1RJS;ITAPU_ECO;Petrobras;4.86E+16;2023/07;944138;0;944138;134843;0;134843;66253;24593;PETROBRAS 71;UEP;33;2023/02;ITAPU;29.3;< 270ºC;0.3445;270ºC a 458ºC;0.2801;> 458ºC;0.3754;66463;16344;11087;1351;2648;0.343;0.425;0.207;0.133;0.048;0.006;0.001;0;0.007;0.846;0.091;199048;52691151;429510209;04/09/2023 02:36
Rio de Janeiro;Santos;7-ITP-3A-RJS;7-ITP-3A-RJS;ITAPU_ECO;Petrobras;4.86E+16;2023/07;195518279;0;195518279;2916128;0;2916128;1432802;288025;PETROBRAS 71;UEP;385;2023/02;ITAPU;29.3;< 270ºC;0.3445;270ºC a 458ºC;0.2801;> 458ºC;0.3754;66463;16344;11087;1351;2648;0.343;0.425;0.207;0.133;0.048;0.006;0.001;0;0.007;0.846;0.091;199048;52691151;429510209;04/09/2023 02:36
Espírito Santo;Campos;7-BFR-12PA-ESS;7BFR12PAESS;JUBARTE;Petrobras;4.80E+14;2023/07;70109308;0;70109308;3445783;0;3445783;10672396;21151937;PETROBRAS 58;UEP;713;2022/12;Parque das Baleias;24;< 290ºC;0.2822;290ºC a 380ºC;0.1474;> 380ºC;0.5704;81017;8.63;5034;0.961;1799;0.454;0.559;0.303;0.155;0.1;0.055;0.026;0;0.006;0.715;0.186;204402;53331601;400914179;04/09/2023 02:36
Espírito Santo;Campos;7-JUB-58DPA-ESS;7JUB58DPAESS;JUBARTE;Petrobras;4.80E+14;2023/07;22209222;0;22209222;857355;0;857355;2655429;24870193;PETROBRAS 58;UEP;555;2022/12;Parque das Baleias;24;< 290ºC;0.2822;290ºC a 380ºC;0.1474;> 380ºC;0.5704;81017;8.63;5034;0.961;1799;0.454;0.559;0.303;0.155;0.1;0.055;0.026;0;0.006;0.715;0.186;204402;53331601;400914179;04/09/2023 02:36
Espírito Santo;Campos;8-JUB-59D-ESS;8JUB59DESS;JUBARTE;Petrobras;4.80E+14;2023/07;41198872;0;41198872;1597857;0;1597857;4948938;53838172;PETROBRAS 58;UEP;703;2022/12;Parque das Baleias;24;< 290ºC;0.2822;290ºC a 380ºC;0.1474;> 380ºC;0.5704;81017;8.63;5034;0.961;1799;0.454;0.559;0.303;0.155;0.1;0.055;0.026;0;0.006;0.715;0.186;204402;53331601;400914179;04/09/2023 02:36
São Paulo;Santos;7-SPH-14D-SPS;7SPH14DSPS;SUDOESTE DE SAPINHOÁ;Petrobras;4.86E+14;2023/07;2901544;0;2901544;349162;0;349162;611167;874517;FPSO CIDADE DE ILHA BELA;UEP;716;2023/02;Sapinhoá;30.1;< 270ºC;0.341;270ºC a 458ºC;0.2791;> 458ºC;0.3799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
São Paulo;Santos;7-SPH-6-SPS;7SPH6SPS;SUDOESTE DE SAPINHOÁ;Petrobras;4.86E+14;2023/07;1717175;0;1717175;54054;0;54054;94615;2654087;FPSO CIDADE DE ILHA BELA;UEP;716;2023/02;Sapinhoá;30.1;< 270ºC;0.341;270ºC a 458ºC;0.2791;> 458ºC;0.3799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
São Paulo;Santos;7-SPH-22-SPS;7SPH22SPS;SUDOESTE DE SAPINHOÁ;Petrobras;4.86E+14;2023/07;4374037;0;4374037;232511;0;232511;406983;0.0552;FPSO CIDADE DE SÃO PAULO;UEP;695;2023/02;Sapinhoá;30.1;< 270ºC;0.341;270ºC a 458ºC;0.2791;> 458ºC;0.3799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
São Paulo;Santos;7-SPH-20D-SPS;7SPH20DSPS;SUDOESTE DE SAPINHOÁ;Petrobras;4.86E+14;2023/07;5758707;0;5758707;199871;0;199871;349852;949978;FPSO CIDADE DE ILHA BELA;UEP;716;2023/02;Sapinhoá;30.1;< 270ºC;0.341;270ºC a 458ºC;0.2791;> 458ºC;0.3799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
São Paulo;Santos;7-SPH-16D-SPS;7SPH16DSPS;SUDOESTE DE SAPINHOÁ;Petrobras;4.86E+14;2023/07;1630317;0;1630317;78997;0;78997;138276;1115222;FPSO CIDADE DE ILHA BELA;UEP;716;2023/02;Sapinhoá;30.1;< 270ºC;0.341;270ºC a 458ºC;0.2791;> 458ºC;0.3799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Espírito Santo;Campos;6-BRSA-631DB-ESS;6BAZ1DBESS;JUBARTE;Petrobras;4.80E+14;2023/07;67515506;0;67515506;2452034;0;2452034;7594523;72302332;FPSO CIDADE DE ANCHIETA;UEP;741;2022/12;Parque das Baleias;24;< 290ºC;0.2822;290ºC a 380ºC;0.1474;> 380ºC;0.5704;81017;8.63;5034;0.961;1799;0.454;0.559;0.303;0.155;0.1;0.055;0.026;0;0.006;0.715;0.186;204402;53331601;400914179;04/09/2023 02:36
Espírito Santo;Campos;6-BRSA-1222A-ESS;6JUB48AESS;JUBARTE;Petrobras;4.80E+14;2023/07;64533911;0;64533911;2383196;0;2383196;7381318;92876696;PETROBRAS 58;UEP;736;2022/12;Parque das Baleias;24;< 290ºC;0.2822;290ºC a 380ºC;0.1474;> 380ºC;0.5704;81017;8.63;5034;0.961;1799;0.454;0.559;0.303;0.155;0.1;0.055;0.026;0;0.006;0.715;0.186;204402;53331601;400914179;04/09/2023 02:36
Espírito Santo;Campos;7-BAZ-8-ESS;7BAZ8ESS;JUBARTE;Petrobras;4.80E+14;2023/07;26263238;0;26263238;113014;0;113014;3500307;4354642;PETROBRAS 58;UEP;735;2022/12;Parque das Baleias;24;< 290ºC;0.2822;290ºC a 380ºC;0.1474;> 380ºC;0.5704;81017;8.63;5034;0.961;1799;0.454;0.559;0.303;0.155;0.1;0.055;0.026;0;0.006;0.715;0.186;204402;53331601;400914179;04/09/2023 02:36
Espírito Santo;Campos;7-JUB-57DPA-ESS;7JUB57DPAESS;JUBARTE;Petrobras;4.80E+14;2023/07;52114915;0;52114915;1897948;0;1897948;5878389;180881656;PETROBRAS 58;UEP;699;2022/12;Parque das Baleias;24;< 290ºC;0.2822;290ºC a 380ºC;0.1474;> 380ºC;0.5704;81017;8.63;5034;0.961;1799;0.454;0.559;0.303;0.155;0.1;0.055;0.026;0;0.006;0.715;0.186;204402;53331601;400914179;04/09/2023 02:36
Espírito Santo;Campos;7-JUB-34H-ESS;7JUB34HESS;JUBARTE;Petrobras;4.80E+14;2023/07;78298471;0;78298471;3064749;0;3064749;9492246;117015631;FPSO CIDADE DE ANCHIETA;UEP;741;2022/12;Parque das Baleias;24;< 290ºC;0.2822;290ºC a 380ºC;0.1474;> 380ºC;0.5704;81017;8.63;5034;0.961;1799;0.454;0.559;0.303;0.155;0.1;0.055;0.026;0;0.006;0.715;0.186;204402;53331601;400914179;04/09/2023 02:36
Espírito Santo;Campos;7-BAZ-9HA-ESS;7BAZ9HAESS;JUBARTE;Petrobras;4.80E+14;2023/07;24791493;0;24791493;87098;0;87098;2697628;226261;FPSO CIDADE DE ANCHIETA;UEP;736;2022/12;Parque das Baleias;24;< 290ºC;0.2822;290ºC a 380ºC;0.1474;> 380ºC;0.5704;81017;8.63;5034;0.961;1799;0.454;0.559;0.303;0.155;0.1;0.055;0.026;0;0.006;0.715;0.186;204402;53331601;400914179;04/09/2023 02:36
Espírito Santo;Campos;7-BAZ-3-ESS;7BAZ3ESS;JUBARTE;Petrobras;4.80E+14;2023/07;25077963;0;25077963;869046;0;869046;2691.64;10300233;FPSO CIDADE DE ANCHIETA;UEP;741;2022/12;Parque das Baleias;24;< 290ºC;0.2822;290ºC a 380ºC;0.1474;> 380ºC;0.5704;81017;8.63;5034;0.961;1799;0.454;0.559;0.303;0.155;0.1;0.055;0.026;0;0.006;0.715;0.186;204402;53331601;400914179;04/09/2023 02:36
São Paulo;Santos;7-SPH-1-SPS;7SPH1SPS;SUDOESTE DE SAPINHOÁ;Petrobras;4.86E+14;2023/07;1767441;0;1767441;57806;0;57806;101183;1601631;FPSO CIDADE DE SÃO PAULO;UEP;701;2023/02;Sapinhoá;30.1;< 270ºC;0.341;270ºC a 458ºC;0.2791;> 458ºC;0.3799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
São Paulo;Santos;7-SPH-8-SPS;7SPH8SPS;SUDOESTE DE SAPINHOÁ;Petrobras;4.86E+14;2023/07;4821916;0;4821916;163996;0;163996;287056;20885;FPSO CIDADE DE ILHA BELA;UEP;707;2023/02;Sapinhoá;30.1;< 270ºC;0.341;270ºC a 458ºC;0.2791;> 458ºC;0.3799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
São Paulo;Santos;7-SPH-4D-SPS;7SPH4DSPS;SUDOESTE DE SAPINHOÁ;Petrobras;4.86E+14;2023/07;3067017;0;3067017;104924;0;104924;183657;1297018;FPSO CIDADE DE SÃO PAULO;UEP;689;2023/02;Sapinhoá;30.1;< 270ºC;0.341;270ºC a 458ºC;0.2791;> 458ºC;0.3799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
São Paulo;Santos;7-SPH-5-SPS;7SPH5SPS;SUDOESTE DE SAPINHOÁ;Petrobras;4.86E+14;2023/07;2402815;0;2402815;117417;0;117417;205525;1323798;FPSO CIDADE DE SÃO PAULO;UEP;626;2023/02;Sapinhoá;30.1;< 270ºC;0.341;270ºC a 458ºC;0.2791;> 458ºC;0.3799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
São Paulo;Santos;7-SPH-3-SPS;7SPH3SPS;SUDOESTE DE SAPINHOÁ;Petrobras;4.86E+14;2023/07;4348105;0;4348105;195366;0;195366;341966;174246;FPSO CIDADE DE SÃO PAULO;UEP;688;2023/02;Sapinhoá;30.1;< 270ºC;0.341;270ºC a 458ºC;0.2791;> 458ºC;0.3799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
São Paulo;Santos;7-SPH-17-SPS;7SPH17SPS;SUDOESTE DE SAPINHOÁ;Petrobras;4.86E+14;2023/07;2107107;0;2107107;154897;0;154897;271129;2506435;FPSO CIDADE DE ILHA BELA;UEP;716;2023/02;Sapinhoá;30.1;< 270ºC;0.341;270ºC a 458ºC;0.2791;> 458ºC;0.3799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
São Paulo;Santos;7-SPH-2D-SPS;7SPH2DSPS;SUDOESTE DE SAPINHOÁ;Petrobras;4.86E+14;2023/07;2256025;0;2256025;77048;0;77048;134863;954282;FPSO CIDADE DE SÃO PAULO;UEP;691;2023/02;Sapinhoá;30.1;< 270ºC;0.341;270ºC a 458ºC;0.2791;> 458ºC;0.3799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
São Paulo;Santos;7-SPH-7D-SPS;7SPH7DSPS;SUDOESTE DE SAPINHOÁ;Petrobras;4.86E+14;2023/07;2296087;0;2296087;85977;0;85977;150493;456439;FPSO CIDADE DE ILHA BELA;UEP;716;2023/02;Sapinhoá;30.1;< 270ºC;0.341;270ºC a 458ºC;0.2791;> 458ºC;0.3799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
São Paulo;Santos;7-SPH-6-SPS;7SPH6SPS;NORDESTE DE SAPINHOÁ;Petrobras;4.86E+14;2023/07;20783;0;20783;0.6542;0;0.6542;11.45;321231;FPSO CIDADE DE ILHA BELA;UEP;716;2023/02;Sapinhoá;30.1;< 270ºC;0.341;270ºC a 458ºC;0.2791;> 458ºC;0.3799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
São Paulo;Santos;7-SPH-20D-SPS;7SPH20DSPS;NORDESTE DE SAPINHOÁ;Petrobras;4.86E+14;2023/07;696978;0;696978;24191;0;24191;42342;114978;FPSO CIDADE DE ILHA BELA;UEP;716;2023/02;Sapinhoá;30.1;< 270ºC;0.341;270ºC a 458ºC;0.2791;> 458ºC;0.3799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
São Paulo;Santos;7-SPH-22-SPS;7SPH22SPS;NORDESTE DE SAPINHOÁ;Petrobras;4.86E+14;2023/07;529393;0;529393;28141;0;28141;49258;0.0065;FPSO CIDADE DE SÃO PAULO;UEP;695;2023/02;Sapinhoá;30.1;< 270ºC;0.341;270ºC a 458ºC;0.2791;> 458ºC;0.3799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
São Paulo;Santos;7-SPH-17-SPS;7SPH17SPS;NORDESTE DE SAPINHOÁ;Petrobras;4.86E+14;2023/07;255025;0;255025;18747;0;18747;32815;303356;FPSO CIDADE DE ILHA BELA;UEP;716;2023/02;Sapinhoá;30.1;< 270ºC;0.341;270ºC a 458ºC;0.2791;> 458ºC;0.3799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
